kayit_ay,tarif_sayisi,takipci,takip,sehir,profil_id
96.0,1.0,1.0,5.0,i̇zmi̇r,195472
118.0,1.0,0.0,0.0,,195473
131.0,18.0,27.0,12.0,,134415
69.0,9.0,9.0,2.0,kocaeli̇,195474
127.0,31.0,135.0,2.0,ankara,120935
112.0,7.0,8.0,23.0,ankara,195475
113.0,1.0,2.0,0.0,,158976
88.0,1.0,2.0,1.0,antalya,195476
116.0,2.0,3.0,5.0,,195477
123.0,4.0,1.0,0.0,yozgat,195478
99.0,9.0,7.0,13.0,,195479
114.0,3.0,12.0,5.0,kocaeli̇,195480
123.0,4.0,2.0,2.0,ankara,195481
127.0,2.0,3.0,1.0,,167110
127.0,1.0,1.0,8.0,,172872
87.0,5.0,7.0,1.0,deni̇zli̇,141883
108.0,8.0,5.0,2.0,amasya,195482
87.0,27.0,25.0,37.0,kahramanmaraş,195483
126.0,1.0,1.0,2.0,,160135
86.0,2.0,1.0,0.0,i̇stanbul,137866
133.0,4.0,10.0,13.0,ankara,148237
105.0,2.0,10.0,21.0,gazi̇antep,159526
26.0,1.0,3.0,0.0,tunceli̇,127699
135.0,6.0,12.0,27.0,,146346
95.0,1.0,9.0,16.0,,165982
47.0,3.0,0.0,0.0,,141397
55.0,1.0,1.0,0.0,,164370
119.0,12.0,15.0,5.0,,142315
69.0,11.0,10.0,10.0,adana,127959
112.0,15.0,8.0,16.0,,195484
105.0,3.0,7.0,16.0,şanliurfa,154185
123.0,3.0,3.0,7.0,ankara,142556
115.0,1.0,2.0,6.0,,195485
95.0,26.0,20.0,13.0,erzurum,131429
120.0,6.0,43.0,27.0,malatya,195486
26.0,1.0,2.0,4.0,,140359
107.0,1.0,2.0,6.0,,195487
104.0,8.0,18.0,25.0,yurtdişi,156261
127.0,10.0,55.0,12.0,i̇stanbul,195488
120.0,4.0,5.0,5.0,i̇stanbul,148883
105.0,17.0,18.0,2.0,ankara,138750
75.0,2.0,3.0,9.0,,195489
108.0,2.0,1.0,2.0,i̇stanbul,195490
120.0,2.0,1.0,4.0,,195491
57.0,1.0,0.0,0.0,i̇stanbul,195492
57.0,1.0,1.0,1.0,,195493
118.0,1.0,1.0,1.0,i̇stanbul,195494
91.0,2.0,4.0,4.0,muğla,159442
120.0,5.0,1.0,9.0,,195495
91.0,2.0,9.0,5.0,,129115
120.0,6.0,7.0,0.0,kocaeli̇,195496
131.0,3.0,13.0,15.0,i̇zmi̇r,195497
97.0,3.0,8.0,8.0,,117617
114.0,3.0,8.0,92.0,i̇zmi̇r,125675
108.0,4.0,7.0,6.0,ankara,195498
92.0,7.0,41.0,41.0,i̇stanbul,126230
89.0,2.0,0.0,0.0,,158269
112.0,3.0,1.0,1.0,,195499
120.0,1.0,0.0,0.0,,142493
80.0,2.0,2.0,3.0,mersi̇n,167703
125.0,1.0,0.0,0.0,,158491
108.0,51.0,103.0,12.0,uşak,128067
55.0,6.0,10.0,6.0,teki̇rdağ,195500
144.0,2.0,4.0,21.0,yurtdişi,195501
99.0,1.0,10.0,8.0,,156661
127.0,4.0,3.0,2.0,,148225
69.0,3.0,39.0,66.0,tokat,131083
116.0,2.0,0.0,3.0,çankiri,195502
110.0,2.0,1.0,11.0,amasya,163654
127.0,2.0,0.0,1.0,,124518
150.0,3.0,6.0,1.0,ankara,169503
84.0,2.0,4.0,0.0,,120554
102.0,6.0,0.0,0.0,i̇stanbul,117860
98.0,4.0,1.0,2.0,i̇zmi̇r,152241
127.0,1.0,0.0,1.0,,137234
152.0,3.0,1.0,1.0,,153902
106.0,1.0,0.0,0.0,,159700
67.0,2.0,2.0,1.0,,195503
120.0,20.0,28.0,51.0,i̇stanbul,144085
80.0,7.0,7.0,4.0,i̇stanbul,126513
120.0,15.0,8.0,5.0,kayseri̇,195504
123.0,1.0,0.0,2.0,,195505
114.0,2.0,4.0,3.0,mersi̇n,195506
144.0,1.0,1.0,0.0,,173038
137.0,62.0,121.0,0.0,,119208
125.0,5.0,5.0,3.0,,139026
136.0,3.0,8.0,0.0,,150917
62.0,8.0,22.0,18.0,di̇yarbakir,147700
101.0,21.0,926.0,4108.0,kayseri̇,129695
125.0,4.0,6.0,10.0,,195507
115.0,10.0,1.0,6.0,yurt dışı (i̇sveç),123070
127.0,3.0,2.0,9.0,aydin,195508
121.0,4.0,10.0,19.0,,163240
124.0,1.0,0.0,1.0,,172801
91.0,1.0,0.0,0.0,i̇stanbul,195509
117.0,6.0,10.0,2.0,balikesi̇r,195510
117.0,1.0,1.0,2.0,,195511
115.0,2.0,0.0,0.0,,131963
112.0,1.0,3.0,5.0,afyon,166049
108.0,1.0,0.0,0.0,kastamonu,166792
65.0,3.0,4.0,2.0,,156136
97.0,2.0,3.0,5.0,antalya,151927
102.0,4.0,18.0,4.0,i̇stanbul,195512
123.0,9.0,15.0,1.0,,195513
76.0,1.0,6.0,29.0,,148669
62.0,1.0,5.0,8.0,,128095
128.0,1.0,1.0,2.0,,174378
108.0,1.0,0.0,0.0,,195514
81.0,4.0,2.0,0.0,,159405
105.0,6.0,10.0,5.0,,128257
93.0,1.0,3.0,9.0,karaman,151333
124.0,2.0,4.0,13.0,,163223
123.0,1.0,0.0,0.0,,195515
124.0,5.0,3.0,4.0,,195516
96.0,9.0,5.0,1.0,i̇stanbul,195517
147.0,4.0,11.0,12.0,,162588
111.0,1.0,1.0,1.0,,135763
114.0,1.0,1.0,3.0,,195518
132.0,6.0,5.0,24.0,kocaeli̇,141442
127.0,8.0,24.0,10.0,kayseri̇,133480
119.0,2.0,2.0,2.0,gazi̇antep,195519
126.0,11.0,8.0,52.0,,195520
108.0,2.0,0.0,1.0,,195521
123.0,2.0,2.0,0.0,,195522
77.0,15.0,130.0,30.0,,156293
125.0,14.0,20.0,18.0,antalya,125422
116.0,8.0,15.0,50.0,,195523
121.0,45.0,60.0,7.0,,126401
119.0,10.0,5.0,0.0,mani̇sa,139954
121.0,5.0,5.0,12.0,,195524
122.0,1.0,0.0,0.0,,195525
127.0,42.0,29.0,9.0,ankara,123719
127.0,2.0,1.0,1.0,,164193
124.0,1.0,0.0,0.0,,132197
118.0,2.0,1.0,1.0,,137311
126.0,10.0,41.0,55.0,,127541
131.0,2.0,0.0,7.0,,164419
102.0,1.0,0.0,0.0,eski̇şehi̇r,162988
115.0,6.0,4.0,0.0,balikesi̇r,195526
122.0,2.0,1.0,0.0,,163172
107.0,3.0,6.0,1.0,,195527
61.0,11.0,248.0,77.0,konya,121799
119.0,1.0,0.0,0.0,,172690
68.0,1.0,0.0,0.0,malatya,152933
123.0,4.0,0.0,0.0,,195528
63.0,2.0,3.0,1.0,antalya,140668
138.0,1.0,1.0,1.0,,173928
121.0,5.0,8.0,10.0,,195529
43.0,1.0,0.0,0.0,kayseri̇,137965
111.0,8.0,13.0,6.0,,195530
118.0,28.0,54.0,14.0,karabük,195531
122.0,1.0,1.0,1.0,,174643
117.0,4.0,0.0,6.0,samsun,195532
132.0,1.0,38.0,0.0,,174748
122.0,1.0,0.0,0.0,,152445
76.0,1.0,0.0,0.0,trabzon,195533
53.0,10.0,5.0,4.0,,138074
54.0,3.0,8.0,4.0,,138278
91.0,2.0,4.0,17.0,mani̇sa,144165
104.0,44.0,344.0,8.0,i̇stanbul,126997
98.0,5.0,6.0,2.0,eski̇şehi̇r,195534
126.0,1.0,1.0,4.0,,170670
92.0,2.0,0.0,0.0,,162216
114.0,2.0,2.0,5.0,yurtdişi,195535
50.0,1.0,0.0,0.0,,147321
125.0,24.0,41.0,67.0,aksaray,119931
105.0,2.0,1.0,0.0,,195536
118.0,1.0,3.0,4.0,,161828
116.0,10.0,10.0,0.0,yurtdişi,159084
108.0,15.0,40.0,20.0,,195537
30.0,1.0,3.0,2.0,mersi̇n,141012
117.0,1.0,0.0,4.0,ri̇ze,195538
127.0,1.0,0.0,0.0,,119944
90.0,1.0,2.0,1.0,ankara,195539
51.0,1.0,0.0,0.0,,138142
15.0,3.0,5.0,3.0,yurt dışı (fransa),137659
89.0,11.0,23.0,53.0,ki̇li̇s,133901
121.0,1.0,1.0,0.0,,195540
99.0,1.0,3.0,26.0,ankara,195541
114.0,14.0,149.0,123.0,erzi̇ncan,158720
59.0,2.0,3.0,2.0,,167382
94.0,3.0,8.0,10.0,afyon,195542
124.0,1.0,1.0,8.0,,195543
125.0,49.0,680.0,35.0,yurtdişi,195544
126.0,14.0,23.0,4.0,,124401
68.0,2.0,2.0,5.0,afyon,195545
120.0,2.0,1.0,2.0,,162486
125.0,6.0,0.0,0.0,,124332
85.0,2.0,0.0,0.0,i̇stanbul,156005
113.0,1.0,1.0,7.0,,195546
106.0,3.0,0.0,0.0,,172017
107.0,2.0,0.0,1.0,ankara,195547
100.0,16.0,14.0,21.0,i̇stanbul,129400
96.0,1.0,0.0,0.0,burdur,195548
88.0,2.0,2.0,0.0,,157221
125.0,8.0,8.0,8.0,,195549
54.0,1.0,0.0,0.0,,145762
63.0,2.0,3.0,1.0,,195550
65.0,1.0,0.0,1.0,,165353
97.0,18.0,48.0,100.0,i̇stanbul,141755
93.0,4.0,6.0,5.0,,195551
117.0,1.0,1.0,0.0,ankara,195552
72.0,1.0,4.0,23.0,,151289
109.0,1.0,0.0,0.0,,195553
52.0,1.0,0.0,0.0,sakarya,164388
69.0,1.0,0.0,0.0,,166356
129.0,2.0,5.0,12.0,ankara,155834
118.0,1.0,1.0,2.0,,195554
103.0,11.0,37.0,12.0,,153388
81.0,5.0,31.0,190.0,adiyaman,148045
55.0,2.0,0.0,0.0,,160388
77.0,2.0,0.0,1.0,di̇yarbakir,167750
126.0,1.0,0.0,0.0,,163192
103.0,9.0,6.0,5.0,,143541
135.0,34.0,80.0,4.0,yurtdişi,195555
124.0,14.0,15.0,11.0,,141971
107.0,3.0,0.0,5.0,bi̇leci̇k,195556
112.0,2.0,0.0,3.0,,195557
53.0,3.0,70.0,409.0,,140920
110.0,1.0,0.0,0.0,,195558
77.0,6.0,16.0,14.0,ankara,141773
87.0,1.0,19.0,4.0,i̇stanbul,167776
118.0,8.0,6.0,6.0,,195559
114.0,1.0,0.0,0.0,sakarya,195560
89.0,55.0,91.0,114.0,,195561
96.0,1.0,5.0,22.0,,195562
120.0,1.0,0.0,0.0,tokat,195563
79.0,6.0,18.0,2.0,i̇stanbul,139546
125.0,1.0,1.0,4.0,,164179
96.0,3.0,5.0,5.0,,166041
76.0,12.0,18.0,13.0,,195564
88.0,24.0,58.0,16.0,,195565
125.0,1.0,0.0,4.0,deni̇zli̇,195566
115.0,10.0,8.0,0.0,i̇zmi̇r,195567
125.0,1.0,2.0,10.0,çanakkale,168102
121.0,2.0,0.0,3.0,,169278
122.0,1.0,0.0,0.0,i̇zmi̇r,150541
96.0,2.0,9.0,5.0,,165468
124.0,2.0,1.0,0.0,,169742
111.0,5.0,21.0,18.0,i̇stanbul,195568
110.0,4.0,5.0,8.0,,157340
74.0,1.0,13.0,7.0,i̇stanbul,166398
123.0,2.0,6.0,5.0,elaziğ,168664
86.0,5.0,3.0,1.0,kocaeli̇,195569
123.0,1.0,1.0,3.0,ankara,163134
131.0,6.0,34.0,121.0,i̇stanbul,127115
78.0,1.0,14.0,3.0,,195570
143.0,2.0,20.0,13.0,,167174
76.0,11.0,12.0,8.0,,139540
56.0,8.0,3.0,0.0,,121334
132.0,3.0,9.0,22.0,,195571
86.0,5.0,33.0,64.0,yurtdişi,147660
137.0,5.0,14.0,5.0,,143784
95.0,1.0,5.0,7.0,,170067
120.0,5.0,3.0,2.0,ni̇ğde,195572
99.0,6.0,19.0,32.0,ankara,134549
65.0,2.0,4.0,2.0,,195573
89.0,3.0,7.0,17.0,mani̇sa,195574
78.0,1.0,4.0,0.0,yalova,195575
119.0,1.0,2.0,3.0,bursa,195576
61.0,1.0,0.0,0.0,di̇yarbakir,168016
112.0,16.0,39.0,3.0,i̇stanbul,195577
127.0,4.0,6.0,0.0,,169716
102.0,1.0,1.0,3.0,,171983
109.0,3.0,3.0,6.0,,195578
108.0,1.0,0.0,0.0,,195579
122.0,13.0,12.0,10.0,i̇zmi̇r,195580
111.0,2.0,1.0,0.0,,195581
110.0,3.0,0.0,2.0,,140030
138.0,9.0,9.0,12.0,ankara,142460
137.0,44.0,247.0,44.0,nevşehi̇r,195582
100.0,1.0,0.0,0.0,i̇zmi̇r,135637
73.0,6.0,22.0,30.0,çorum,138375
5.0,13.0,19.0,0.0,i̇stanbul,144865
119.0,5.0,1.0,0.0,,195583
108.0,3.0,5.0,5.0,,127124
126.0,4.0,0.0,0.0,,168926
80.0,10.0,12.0,4.0,kocaeli̇,195584
110.0,1.0,8.0,49.0,i̇zmi̇r,195585
118.0,1.0,1.0,18.0,ankara,169238
120.0,8.0,2.0,7.0,,195586
120.0,2.0,0.0,0.0,konya,159946
112.0,1.0,2.0,2.0,yozgat,170589
126.0,1.0,0.0,1.0,,170214
110.0,3.0,0.0,0.0,,154275
104.0,2.0,0.0,2.0,ankara,150552
73.0,1.0,5.0,17.0,ordu,160723
121.0,1.0,1.0,1.0,,195587
34.0,4.0,5.0,4.0,i̇stanbul,127713
125.0,13.0,18.0,2.0,teki̇rdağ,195588
115.0,2.0,12.0,4.0,kocaeli̇,195589
120.0,1.0,1.0,1.0,,195590
24.0,1.0,0.0,0.0,i̇stanbul,129992
85.0,15.0,223.0,4.0,i̇stanbul,117682
124.0,7.0,3.0,9.0,,137032
115.0,2.0,0.0,2.0,yalova,195591
117.0,3.0,1.0,3.0,i̇stanbul,132956
67.0,10.0,14.0,9.0,kahramanmaraş,122691
117.0,2.0,7.0,46.0,ankara,170748
86.0,4.0,4.0,18.0,,195592
63.0,7.0,5.0,0.0,si̇vas,140754
96.0,4.0,2.0,0.0,,146832
65.0,1.0,4.0,8.0,bursa,149540
89.0,3.0,15.0,53.0,i̇stanbul,163494
81.0,1.0,0.0,0.0,malatya,171468
81.0,11.0,7.0,6.0,,125025
104.0,1.0,5.0,16.0,,162322
78.0,2.0,7.0,23.0,i̇stanbul,151187
103.0,4.0,23.0,4.0,,148906
133.0,56.0,26.0,31.0,,195593
87.0,24.0,40.0,48.0,bursa,128433
103.0,1.0,0.0,0.0,,163682
99.0,11.0,2.0,0.0,samsun,195594
94.0,16.0,17.0,3.0,mersi̇n,123942
61.0,9.0,3.0,0.0,,148515
123.0,5.0,7.0,0.0,,117935
102.0,1.0,11.0,19.0,van,165674
119.0,4.0,6.0,4.0,kütahya,123114
112.0,6.0,10.0,2.0,teki̇rdağ,195595
50.0,2.0,1.0,1.0,eski̇şehi̇r,151222
106.0,24.0,22.0,26.0,eski̇şehi̇r,124941
104.0,3.0,3.0,6.0,kirşehi̇r,195596
78.0,1.0,64.0,26.0,,195597
113.0,22.0,33.0,13.0,i̇stanbul,119551
88.0,91.0,1459.0,23.0,tokat,120591
124.0,24.0,28.0,2.0,yurtdişi,126583
139.0,21.0,16.0,25.0,,125209
89.0,16.0,9.0,0.0,kayseri̇,118064
84.0,15.0,31.0,42.0,si̇vas,122219
120.0,1.0,0.0,0.0,,195598
114.0,1.0,0.0,0.0,,195599
116.0,6.0,2.0,0.0,yurtdişi,137158
47.0,3.0,0.0,1.0,,195600
122.0,1.0,0.0,0.0,,195601
120.0,11.0,18.0,20.0,düzce,128718
99.0,8.0,13.0,8.0,,120535
120.0,3.0,2.0,11.0,,195602
73.0,2.0,3.0,0.0,,148628
120.0,4.0,4.0,14.0,,161865
56.0,5.0,18.0,9.0,,195603
24.0,1.0,1.0,0.0,,147112
118.0,4.0,5.0,2.0,çanakkale,117785
123.0,3.0,5.0,5.0,ni̇ğde,195604
114.0,1.0,0.0,0.0,,195605
121.0,1.0,1.0,4.0,,195606
76.0,5.0,21.0,28.0,bursa,164553
108.0,8.0,42.0,21.0,i̇stanbul,195607
116.0,2.0,4.0,9.0,çanakkale,195608
119.0,1.0,1.0,0.0,,161855
119.0,5.0,5.0,1.0,ri̇ze,195609
114.0,4.0,10.0,0.0,yurtdişi,127325
69.0,4.0,15.0,21.0,i̇stanbul,195610
111.0,30.0,16.0,0.0,yurtdişi,195611
125.0,32.0,194.0,1.0,,195612
41.0,9.0,14.0,0.0,i̇stanbul,130180
88.0,1.0,2.0,0.0,,166570
112.0,1.0,3.0,5.0,,159819
126.0,1.0,1.0,2.0,i̇stanbul,195613
69.0,1.0,3.0,7.0,,149345
42.0,2.0,5.0,7.0,,149499
118.0,1.0,0.0,3.0,amasya,170627
53.0,8.0,22.0,0.0,zonguldak,121329
121.0,2.0,1.0,4.0,i̇stanbul,195614
108.0,1.0,0.0,0.0,,195615
83.0,1.0,0.0,0.0,,195616
108.0,56.0,145.0,9.0,,123847
106.0,1.0,0.0,6.0,,139731
148.0,3.0,7.0,1.0,,173964
115.0,10.0,3.0,0.0,,195617
51.0,6.0,17.0,8.0,eski̇şehi̇r,195618
74.0,5.0,2.0,5.0,,141166
129.0,5.0,9.0,2.0,i̇stanbul,135183
106.0,2.0,10.0,20.0,,195619
108.0,3.0,1.0,1.0,adiyaman,195620
64.0,1.0,1.0,2.0,,149633
116.0,1.0,0.0,2.0,,195621
116.0,16.0,11.0,3.0,gazi̇antep,195622
125.0,1.0,4.0,5.0,,166567
95.0,5.0,8.0,10.0,i̇stanbul,159540
115.0,4.0,4.0,3.0,,195623
120.0,1.0,0.0,0.0,,195624
122.0,1.0,0.0,2.0,,195625
88.0,3.0,12.0,54.0,,195626
93.0,1.0,8.0,31.0,deni̇zli̇,195627
123.0,3.0,2.0,12.0,,155817
38.0,5.0,8.0,30.0,di̇yarbakir,129977
126.0,8.0,4.0,1.0,,195628
96.0,1.0,2.0,3.0,kayseri̇,166640
87.0,1.0,10.0,5.0,,195629
117.0,1.0,1.0,4.0,,144659
100.0,1.0,2.0,0.0,,158502
59.0,11.0,9.0,19.0,,128049
73.0,2.0,1.0,0.0,,160693
146.0,5.0,6.0,0.0,,195630
125.0,3.0,6.0,1.0,,132192
60.0,9.0,16.0,33.0,,195631
133.0,2.0,3.0,1.0,,127622
113.0,10.0,6.0,4.0,bursa,195632
103.0,20.0,33.0,6.0,i̇zmi̇r,195633
120.0,1.0,0.0,1.0,isparta,170707
141.0,1.0,1.0,0.0,,171313
73.0,1.0,2.0,2.0,,195634
104.0,1.0,1.0,1.0,,195635
138.0,2.0,2.0,3.0,ankara,153872
125.0,13.0,33.0,1.0,,137503
130.0,61.0,590.0,0.0,i̇stanbul,119112
131.0,5.0,16.0,24.0,,195636
119.0,2.0,7.0,2.0,i̇zmi̇r,195637
130.0,1.0,0.0,0.0,,171220
77.0,1.0,3.0,2.0,i̇zmi̇r,150273
63.0,20.0,6.0,9.0,adana,124718
119.0,3.0,1.0,2.0,ankara,132727
39.0,1.0,1.0,4.0,i̇stanbul,146640
124.0,4.0,16.0,0.0,,163975
88.0,3.0,0.0,0.0,,143324
79.0,4.0,4.0,0.0,,128481
103.0,10.0,87.0,240.0,çanakkale,195638
113.0,8.0,13.0,5.0,,132951
130.0,4.0,2.0,16.0,i̇stanbul,155892
123.0,273.0,4603.0,92.0,aksaray,118945
113.0,3.0,2.0,2.0,aydin,122528
107.0,1.0,18.0,90.0,,195639
86.0,2.0,3.0,0.0,eski̇şehi̇r,171565
104.0,1.0,0.0,1.0,,195640
112.0,15.0,30.0,14.0,malatya,195641
117.0,1.0,6.0,50.0,,195642
77.0,1.0,2.0,2.0,,161093
115.0,22.0,6.0,3.0,i̇stanbul,195643
112.0,2.0,1.0,0.0,i̇stanbul,195644
101.0,4.0,1.0,0.0,yurtdişi,154099
96.0,1.0,2.0,2.0,,195645
84.0,4.0,7.0,6.0,i̇stanbul,144932
150.0,14.0,32.0,5.0,çanakkale,135137
108.0,10.0,18.0,11.0,i̇stanbul,195646
130.0,4.0,10.0,7.0,,155879
42.0,1.0,0.0,0.0,,127764
90.0,3.0,1.0,0.0,ankara,195647
106.0,5.0,5.0,2.0,,128871
87.0,4.0,6.0,24.0,gazi̇antep,144079
92.0,5.0,10.0,23.0,ağri,195648
120.0,12.0,97.0,14.0,,195649
37.0,1.0,0.0,1.0,,195650
84.0,1.0,2.0,4.0,,195651
80.0,1.0,0.0,3.0,i̇stanbul,159145
119.0,1.0,4.0,29.0,,195652
68.0,5.0,79.0,205.0,si̇i̇rt,133711
111.0,1.0,0.0,4.0,,195653
122.0,16.0,93.0,20.0,,195654
99.0,9.0,19.0,16.0,antalya,124813
127.0,2.0,0.0,0.0,deni̇zli̇,195655
124.0,53.0,91.0,26.0,adana,119976
123.0,1.0,6.0,10.0,,144246
108.0,39.0,41.0,18.0,tunceli̇,195656
110.0,7.0,2.0,3.0,antalya,195657
118.0,2.0,2.0,5.0,,195658
126.0,2.0,0.0,4.0,çanakkale,143589
105.0,11.0,21.0,21.0,,195659
89.0,1.0,6.0,1.0,eski̇şehi̇r,148610
59.0,1.0,0.0,0.0,,145298
119.0,70.0,83.0,45.0,yurtdişi,122056
87.0,6.0,90.0,153.0,,129271
124.0,1.0,1.0,16.0,,174806
60.0,3.0,4.0,3.0,,122199
120.0,18.0,15.0,8.0,yurtdişi,195660
124.0,1.0,0.0,1.0,,171087
61.0,3.0,3.0,1.0,,195661
126.0,1.0,3.0,15.0,,168698
99.0,10.0,2.0,2.0,hatay,195662
118.0,1.0,2.0,2.0,,127395
81.0,3.0,8.0,3.0,konya,138549
137.0,5.0,2.0,3.0,gümüşhane,195663
131.0,17.0,40.0,20.0,i̇stanbul,118550
131.0,14.0,28.0,15.0,,195664
64.0,2.0,0.0,0.0,,135274
61.0,4.0,2.0,2.0,,195665
125.0,6.0,4.0,10.0,,133210
101.0,2.0,7.0,9.0,,154108
126.0,4.0,3.0,3.0,,195666
100.0,6.0,6.0,3.0,,158561
33.0,1.0,1.0,2.0,,146639
64.0,4.0,12.0,11.0,,136250
114.0,15.0,14.0,11.0,,195667
133.0,2.0,4.0,13.0,,195668
96.0,1.0,1.0,1.0,,154075
95.0,1.0,1.0,2.0,,145341
75.0,1.0,0.0,4.0,ankara,195669
112.0,3.0,9.0,7.0,i̇stanbul,148799
63.0,2.0,20.0,50.0,ankara,195670
101.0,7.0,10.0,5.0,afyon,134831
112.0,1.0,0.0,4.0,,163725
102.0,1.0,0.0,4.0,,158556
56.0,2.0,3.0,13.0,,160468
113.0,1.0,0.0,2.0,yurtdişi,169998
119.0,10.0,12.0,34.0,bursa,195671
91.0,3.0,19.0,47.0,bi̇ngöl,195672
91.0,4.0,26.0,76.0,,158296
112.0,2.0,4.0,7.0,kocaeli̇,195673
99.0,1.0,2.0,2.0,,195674
121.0,7.0,12.0,14.0,samsun,195675
58.0,6.0,11.0,6.0,düzce,145134
131.0,7.0,7.0,11.0,,126965
97.0,1.0,0.0,0.0,malatya,195676
106.0,1.0,3.0,4.0,,172114
134.0,8.0,23.0,16.0,yurtdişi,124728
113.0,1.0,0.0,1.0,zonguldak,195677
124.0,2.0,0.0,2.0,,195678
21.0,1.0,4.0,0.0,tekirdağ,149357
119.0,9.0,13.0,7.0,,195679
117.0,3.0,3.0,2.0,,195680
60.0,1.0,1.0,1.0,,166241
122.0,1.0,5.0,2.0,i̇stanbul,135124
89.0,1.0,0.0,1.0,,195681
78.0,1.0,2.0,1.0,,195682
111.0,1.0,1.0,3.0,,195683
125.0,12.0,15.0,0.0,,143538
102.0,16.0,16.0,5.0,,195684
100.0,1.0,0.0,0.0,,171909
99.0,3.0,1.0,0.0,ankara,155194
91.0,4.0,5.0,2.0,,123891
126.0,6.0,4.0,4.0,mani̇sa,152430
109.0,1.0,0.0,0.0,,195685
95.0,2.0,0.0,0.0,i̇stanbul,195686
67.0,1.0,0.0,1.0,,167615
117.0,1.0,0.0,0.0,,195687
127.0,74.0,218.0,14.0,,195688
93.0,1.0,1.0,1.0,,153227
108.0,7.0,14.0,32.0,si̇nop,119738
96.0,1.0,0.0,1.0,,195689
113.0,2.0,6.0,2.0,,195690
124.0,52.0,49.0,12.0,,120973
93.0,1.0,3.0,4.0,,132777
78.0,1.0,2.0,0.0,,195691
111.0,8.0,2.0,0.0,i̇stanbul,195692
62.0,4.0,14.0,11.0,bursa,138176
120.0,1.0,4.0,12.0,,195693
117.0,2.0,7.0,0.0,hatay,195694
126.0,10.0,35.0,30.0,bi̇ngöl,195695
110.0,2.0,0.0,10.0,i̇zmi̇r,195696
132.0,1.0,0.0,0.0,,149185
129.0,1.0,2.0,0.0,,195697
85.0,1.0,0.0,1.0,i̇stanbul,165748
92.0,6.0,12.0,7.0,konya,135401
108.0,6.0,5.0,10.0,antalya,195698
122.0,9.0,14.0,13.0,,140184
59.0,2.0,0.0,0.0,,145148
101.0,1.0,4.0,6.0,,166211
97.0,7.0,10.0,5.0,i̇zmi̇r,118239
100.0,25.0,56.0,1.0,bursa,118320
125.0,1.0,0.0,0.0,,158620
68.0,1.0,5.0,1.0,malatya,145511
78.0,2.0,1.0,1.0,muğla,195699
126.0,2.0,0.0,2.0,,171105
121.0,6.0,4.0,18.0,,195700
106.0,2.0,1.0,0.0,,195701
148.0,1.0,3.0,0.0,,174772
99.0,7.0,8.0,0.0,i̇stanbul,125175
115.0,1.0,0.0,3.0,,195702
127.0,3.0,1.0,1.0,,154457
37.0,2.0,0.0,0.0,,151751
96.0,1.0,4.0,2.0,di̇yarbakir,195703
72.0,4.0,7.0,6.0,,128362
126.0,1.0,1.0,3.0,,195704
49.0,9.0,2.0,0.0,bartin,130961
107.0,1.0,2.0,1.0,ankara,150330
96.0,32.0,52.0,19.0,i̇stanbul,195705
110.0,1.0,0.0,2.0,,166169
126.0,1.0,3.0,4.0,,169920
121.0,19.0,119.0,9.0,,195706
132.0,11.0,123.0,10.0,i̇stanbul,195707
114.0,32.0,7.0,9.0,,117701
117.0,2.0,4.0,37.0,,195708
61.0,2.0,1.0,2.0,,142948
120.0,4.0,22.0,20.0,,148733
78.0,1.0,8.0,7.0,,134682
79.0,16.0,18.0,12.0,kocaeli̇,195709
117.0,6.0,1.0,4.0,,124257
73.0,17.0,46.0,2.0,i̇stanbul,123676
98.0,8.0,18.0,36.0,,124822
103.0,2.0,2.0,4.0,,142118
78.0,2.0,2.0,3.0,,195710
117.0,21.0,22.0,42.0,hatay,195711
96.0,3.0,23.0,45.0,,195712
103.0,4.0,0.0,0.0,,195713
131.0,5.0,44.0,45.0,gazi̇antep,122146
79.0,1.0,0.0,0.0,,161968
126.0,39.0,135.0,68.0,kocaeli̇,195714
112.0,1.0,1.0,1.0,,195715
98.0,11.0,18.0,4.0,sakarya,195716
119.0,111.0,72.0,2.0,muğla,195717
123.0,1.0,0.0,4.0,,171056
72.0,1.0,1.0,1.0,konya,128358
119.0,3.0,31.0,27.0,kahramanmaraş,132890
97.0,5.0,2.0,9.0,,195718
98.0,1.0,3.0,2.0,,195719
50.0,10.0,9.0,1.0,ankara,129078
82.0,3.0,2.0,0.0,i̇stanbul,195720
112.0,1.0,1.0,2.0,,161426
119.0,2.0,1.0,5.0,,120864
140.0,16.0,29.0,20.0,,121165
64.0,3.0,6.0,11.0,,164238
120.0,1.0,1.0,6.0,,195721
102.0,7.0,6.0,2.0,,153557
63.0,5.0,23.0,5.0,i̇stanbul,117315
117.0,1.0,0.0,0.0,,195722
55.0,1.0,0.0,1.0,i̇stanbul,152790
104.0,3.0,6.0,6.0,i̇stanbul,195723
182.0,1.0,2.0,0.0,,195724
131.0,14.0,21.0,0.0,ankara,122531
52.0,16.0,63.0,31.0,,127892
120.0,2.0,2.0,31.0,,172752
103.0,12.0,133.0,993.0,düzce,136844
102.0,12.0,17.0,0.0,,131660
63.0,4.0,11.0,1.0,,124590
120.0,1.0,0.0,2.0,i̇zmi̇r,195725
54.0,6.0,1.0,1.0,mani̇sa,138100
65.0,1.0,1.0,4.0,,160797
114.0,9.0,5.0,1.0,i̇stanbul,144113
61.0,1.0,0.0,6.0,ankara,165378
